0,0,0
0,1,1
0,2,0
0,3,0
0,4,0
0,5,0
0,6,0
0,7,1
0,8,1
0,9,3
0,10,2
0,11,1
0,12,3
0,13,2
0,14,1
0,15,8
0,16,3
0,17,2
0,18,7
0,19,15
1,0,8
1,1,0
1,2,1
1,3,6
1,4,1
1,5,2
1,6,3
1,7,5
1,8,1
1,9,1
1,10,1
1,11,1
1,12,3
1,13,4
1,14,1
1,15,3
1,16,2
1,17,1
1,18,0
1,19,6
2,0,6
2,1,4
2,2,0
2,3,4
2,4,6
2,5,1
2,6,1
2,7,0
2,8,1
2,9,1
2,10,0
2,11,4
2,12,1
2,13,6
2,14,3
2,15,4
2,16,2
2,17,0
2,18,2
2,19,4
3,0,6
3,1,4
3,2,2
3,3,0
3,4,5
3,5,2
3,6,0
3,7,1
3,8,2
3,9,1
3,10,3
3,11,0
3,12,2
3,13,7
3,14,3
3,15,2
3,16,2
3,17,2
3,18,2
3,19,4
4,0,5
4,1,3
4,2,3
4,3,1
4,4,0
4,5,1
4,6,1
4,7,2
4,8,1
4,9,4
4,10,1
4,11,3
4,12,1
4,13,0
4,14,1
4,15,9
4,16,3
4,17,3
4,18,1
4,19,7
5,0,2
5,1,5
5,2,0
5,3,3
5,4,5
5,5,0
5,6,2
5,7,2
5,8,1
5,9,1
5,10,1
5,11,2
5,12,4
5,13,4
5,14,4
5,15,5
5,16,5
5,17,0
5,18,1
5,19,3
6,0,3
6,1,7
6,2,1
6,3,2
6,4,5
6,5,3
6,6,0
6,7,0
6,8,3
6,9,0
6,10,0
6,11,3
6,12,3
6,13,3
6,14,2
6,15,2
6,16,5
6,17,2
6,18,3
6,19,3
7,0,3
7,1,0
7,2,1
7,3,3
7,4,2
7,5,2
7,6,0
7,7,0
7,8,4
7,9,1
7,10,2
7,11,4
7,12,2
7,13,3
7,14,3
7,15,8
7,16,5
7,17,0
7,18,4
7,19,3
8,0,7
8,1,1
8,2,1
8,3,1
8,4,0
8,5,0
8,6,3
8,7,1
8,8,0
8,9,1
8,10,0
8,11,3
8,12,0
8,13,8
8,14,3
8,15,4
8,16,7
8,17,3
8,18,1
8,19,6
9,0,5
9,1,3
9,2,0
9,3,0
9,4,1
9,5,2
9,6,1
9,7,0
9,8,2
9,9,0
9,10,4
9,11,3
9,12,2
9,13,4
9,14,1
9,15,3
9,16,5
9,17,2
9,18,4
9,19,8
10,0,1
10,1,4
10,2,0
10,3,2
10,4,0
10,5,0
10,6,0
10,7,3
10,8,4
10,9,3
10,10,0
10,11,2
10,12,0
10,13,2
10,14,2
10,15,6
10,16,8
10,17,3
10,18,5
10,19,5
11,0,3
11,1,1
11,2,1
11,3,0
11,4,0
11,5,0
11,6,0
11,7,2
11,8,1
11,9,1
11,10,0
11,11,0
11,12,2
11,13,2
11,14,4
11,15,4
11,16,12
11,17,1
11,18,8
11,19,8
12,0,4
12,1,2
12,2,0
12,3,1
12,4,3
12,5,1
12,6,1
12,7,1
12,8,0
12,9,2
12,10,0
12,11,2
12,12,0
12,13,6
12,14,5
12,15,3
12,16,7
12,17,2
12,18,2
12,19,8
13,0,5
13,1,2
13,2,0
13,3,1
13,4,0
13,5,0
13,6,1
13,7,0
13,8,0
13,9,2
13,10,0
13,11,2
13,12,2
13,13,0
13,14,0
13,15,5
13,16,11
13,17,4
13,18,4
13,19,11
14,0,4
14,1,1
14,2,0
14,3,2
14,4,2
14,5,2
14,6,0
14,7,1
14,8,3
14,9,1
14,10,2
14,11,4
14,12,3
14,13,2
14,14,0
14,15,4
14,16,6
14,17,1
14,18,1
14,19,11
15,0,5
15,1,0
15,2,0
15,3,0
15,4,1
15,5,1
15,6,0
15,7,0
15,8,0
15,9,1
15,10,1
15,11,2
15,12,0
15,13,4
15,14,1
15,15,0
15,16,7
15,17,1
15,18,2
15,19,24
16,0,2
16,1,0
16,2,0
16,3,2
16,4,0
16,5,1
16,6,2
16,7,0
16,8,3
16,9,2
16,10,1
16,11,1
16,12,4
16,13,6
16,14,3
16,15,12
16,16,0
16,17,1
16,18,7
16,19,3
17,0,3
17,1,3
17,2,0
17,3,0
17,4,0
17,5,0
17,6,0
17,7,2
17,8,2
17,9,3
17,10,0
17,11,0
17,12,2
17,13,3
17,14,2
17,15,7
17,16,12
17,17,0
17,18,5
17,19,6
18,0,7
18,1,0
18,2,0
18,3,0
18,4,1
18,5,0
18,6,0
18,7,0
18,8,0
18,9,1
18,10,1
18,11,0
18,12,4
18,13,4
18,14,1
18,15,7
18,16,11
18,17,1
18,18,0
18,19,12
19,0,10
19,1,0
19,2,0
19,3,0
19,4,0
19,5,2
19,6,1
19,7,0
19,8,0
19,9,1
19,10,1
19,11,0
19,12,6
19,13,2
19,14,1
19,15,12
19,16,8
19,17,3
19,18,3
19,19,0
