0,0,0
0,1,0
0,2,2
0,3,1
0,4,2
0,5,2
0,6,0
0,7,2
0,8,0
0,9,3
0,10,3
0,11,2
0,12,7
0,13,3
0,14,3
0,15,6
0,16,3
0,17,2
0,18,0
0,19,9
1,0,3
1,1,0
1,2,2
1,3,1
1,4,4
1,5,2
1,6,1
1,7,1
1,8,0
1,9,3
1,10,1
1,11,3
1,12,3
1,13,2
1,14,3
1,15,3
1,16,4
1,17,5
1,18,4
1,19,5
2,0,4
2,1,2
2,2,0
2,3,4
2,4,4
2,5,3
2,6,1
2,7,1
2,8,1
2,9,3
2,10,3
2,11,6
2,12,0
2,13,4
2,14,0
2,15,2
2,16,1
2,17,3
2,18,3
2,19,5
3,0,6
3,1,2
3,2,5
3,3,0
3,4,1
3,5,3
3,6,3
3,7,2
3,8,2
3,9,0
3,10,3
3,11,4
3,12,2
3,13,2
3,14,2
3,15,1
3,16,2
3,17,1
3,18,4
3,19,5
4,0,1
4,1,2
4,2,3
4,3,3
4,4,0
4,5,2
4,6,4
4,7,2
4,8,4
4,9,1
4,10,1
4,11,2
4,12,2
4,13,3
4,14,3
4,15,3
4,16,4
4,17,4
4,18,1
4,19,5
5,0,3
5,1,3
5,2,3
5,3,0
5,4,2
5,5,0
5,6,1
5,7,5
5,8,4
5,9,0
5,10,1
5,11,3
5,12,3
5,13,6
5,14,2
5,15,4
5,16,3
5,17,3
5,18,4
5,19,0
6,0,4
6,1,2
6,2,3
6,3,4
6,4,2
6,5,2
6,6,0
6,7,4
6,8,0
6,9,4
6,10,3
6,11,2
6,12,3
6,13,1
6,14,2
6,15,1
6,16,4
6,17,6
6,18,2
6,19,1
7,0,5
7,1,2
7,2,2
7,3,3
7,4,6
7,5,0
7,6,1
7,7,0
7,8,1
7,9,4
7,10,4
7,11,1
7,12,1
7,13,1
7,14,6
7,15,3
7,16,3
7,17,1
7,18,5
7,19,1
8,0,1
8,1,2
8,2,2
8,3,5
8,4,2
8,5,4
8,6,0
8,7,4
8,8,0
8,9,0
8,10,1
8,11,4
8,12,2
8,13,3
8,14,1
8,15,2
8,16,6
8,17,4
8,18,5
8,19,2
9,0,1
9,1,0
9,2,2
9,3,1
9,4,1
9,5,1
9,6,1
9,7,1
9,8,1
9,9,0
9,10,8
9,11,3
9,12,2
9,13,8
9,14,3
9,15,5
9,16,6
9,17,3
9,18,0
9,19,3
10,0,2
10,1,1
10,2,2
10,3,4
10,4,2
10,5,0
10,6,0
10,7,3
10,8,4
10,9,5
10,10,0
10,11,2
10,12,0
10,13,1
10,14,2
10,15,4
10,16,4
10,17,3
10,18,4
10,19,7
11,0,8
11,1,3
11,2,1
11,3,0
11,4,2
11,5,1
11,6,0
11,7,5
11,8,1
11,9,2
11,10,1
11,11,0
11,12,2
11,13,3
11,14,1
11,15,4
11,16,6
11,17,1
11,18,5
11,19,4
12,0,9
12,1,4
12,2,1
12,3,2
12,4,2
12,5,4
12,6,1
12,7,3
12,8,2
12,9,3
12,10,3
12,11,0
12,12,0
12,13,1
12,14,1
12,15,3
12,16,3
12,17,4
12,18,3
12,19,1
13,0,7
13,1,1
13,2,1
13,3,2
13,4,3
13,5,3
13,6,0
13,7,2
13,8,1
13,9,1
13,10,1
13,11,1
13,12,2
13,13,0
13,14,5
13,15,7
13,16,2
13,17,3
13,18,3
13,19,5
14,0,1
14,1,1
14,2,1
14,3,2
14,4,3
14,5,0
14,6,0
14,7,3
14,8,0
14,9,1
14,10,4
14,11,2
14,12,0
14,13,9
14,14,0
14,15,5
14,16,1
14,17,6
14,18,4
14,19,7
15,0,4
15,1,2
15,2,1
15,3,2
15,4,1
15,5,2
15,6,1
15,7,0
15,8,2
15,9,2
15,10,2
15,11,3
15,12,3
15,13,4
15,14,4
15,15,0
15,16,2
15,17,1
15,18,1
15,19,13
16,0,2
16,1,0
16,2,1
16,3,3
16,4,2
16,5,0
16,6,2
16,7,6
16,8,2
16,9,4
16,10,2
16,11,2
16,12,1
16,13,5
16,14,1
16,15,8
16,16,0
16,17,2
16,18,5
16,19,2
17,0,3
17,1,1
17,2,1
17,3,1
17,4,3
17,5,0
17,6,5
17,7,3
17,8,0
17,9,2
17,10,1
17,11,1
17,12,4
17,13,2
17,14,4
17,15,8
17,16,5
17,17,0
17,18,2
17,19,4
18,0,1
18,1,2
18,2,2
18,3,3
18,4,1
18,5,0
18,6,1
18,7,4
18,8,2
18,9,1
18,10,2
18,11,1
18,12,4
18,13,2
18,14,3
18,15,6
18,16,3
18,17,4
18,18,0
18,19,8
19,0,4
19,1,0
19,2,2
19,3,2
19,4,2
19,5,3
19,6,1
19,7,4
19,8,0
19,9,1
19,10,2
19,11,3
19,12,3
19,13,7
19,14,4
19,15,8
19,16,2
19,17,1
19,18,1
19,19,0
