0,0,0
0,1,0
0,2,0
0,3,0
0,4,1
0,5,0
0,6,0
0,7,2
0,8,1
0,9,12
0,10,1
0,11,0
0,12,2
0,13,3
0,14,3
0,15,9
0,16,2
0,17,0
0,18,7
0,19,7
1,0,3
1,1,0
1,2,0
1,3,3
1,4,5
1,5,2
1,6,0
1,7,4
1,8,0
1,9,1
1,10,2
1,11,2
1,12,2
1,13,6
1,14,2
1,15,5
1,16,2
1,17,3
1,18,5
1,19,3
2,0,3
2,1,4
2,2,0
2,3,4
2,4,3
2,5,4
2,6,0
2,7,2
2,8,1
2,9,2
2,10,3
2,11,1
2,12,2
2,13,0
2,14,3
2,15,6
2,16,1
2,17,2
2,18,6
2,19,3
3,0,4
3,1,2
3,2,3
3,3,0
3,4,6
3,5,2
3,6,0
3,7,4
3,8,2
3,9,1
3,10,0
3,11,0
3,12,3
3,13,2
3,14,1
3,15,6
3,16,7
3,17,1
3,18,5
3,19,1
4,0,5
4,1,2
4,2,2
4,3,0
4,4,0
4,5,0
4,6,2
4,7,2
4,8,5
4,9,3
4,10,0
4,11,2
4,12,3
4,13,3
4,14,5
4,15,6
4,16,1
4,17,2
4,18,3
4,19,4
5,0,0
5,1,4
5,2,2
5,3,2
5,4,6
5,5,0
5,6,0
5,7,3
5,8,4
5,9,1
5,10,1
5,11,2
5,12,4
5,13,4
5,14,2
5,15,5
5,16,5
5,17,1
5,18,1
5,19,3
6,0,3
6,1,3
6,2,4
6,3,2
6,4,5
6,5,1
6,6,0
6,7,4
6,8,3
6,9,2
6,10,1
6,11,1
6,12,2
6,13,2
6,14,2
6,15,4
6,16,2
6,17,3
6,18,0
6,19,6
7,0,6
7,1,1
7,2,1
7,3,4
7,4,0
7,5,1
7,6,1
7,7,0
7,8,2
7,9,2
7,10,0
7,11,2
7,12,2
7,13,4
7,14,3
7,15,3
7,16,8
7,17,3
7,18,2
7,19,5
8,0,2
8,1,2
8,2,0
8,3,2
8,4,1
8,5,0
8,6,2
8,7,3
8,8,0
8,9,3
8,10,1
8,11,1
8,12,1
8,13,2
8,14,8
8,15,6
8,16,5
8,17,3
8,18,3
8,19,5
9,0,2
9,1,0
9,2,2
9,3,2
9,4,0
9,5,5
9,6,0
9,7,0
9,8,4
9,9,0
9,10,8
9,11,0
9,12,1
9,13,2
9,14,5
9,15,4
9,16,1
9,17,3
9,18,4
9,19,7
10,0,3
10,1,0
10,2,0
10,3,2
10,4,2
10,5,0
10,6,3
10,7,1
10,8,3
10,9,10
10,10,0
10,11,0
10,12,2
10,13,2
10,14,6
10,15,0
10,16,3
10,17,4
10,18,1
10,19,8
11,0,7
11,1,2
11,2,0
11,3,4
11,4,0
11,5,2
11,6,0
11,7,0
11,8,2
11,9,2
11,10,2
11,11,0
11,12,2
11,13,3
11,14,2
11,15,7
11,16,6
11,17,2
11,18,4
11,19,3
12,0,4
12,1,2
12,2,1
12,3,1
12,4,5
12,5,1
12,6,1
12,7,1
12,8,2
12,9,1
12,10,1
12,11,2
12,12,0
12,13,5
12,14,3
12,15,5
12,16,3
12,17,1
12,18,7
12,19,4
13,0,7
13,1,1
13,2,0
13,3,0
13,4,0
13,5,0
13,6,1
13,7,2
13,8,1
13,9,1
13,10,3
13,11,0
13,12,0
13,13,0
13,14,3
13,15,6
13,16,8
13,17,2
13,18,6
13,19,9
14,0,5
14,1,1
14,2,0
14,3,4
14,4,0
14,5,2
14,6,2
14,7,0
14,8,0
14,9,2
14,10,3
14,11,0
14,12,2
14,13,2
14,14,0
14,15,3
14,16,9
14,17,5
14,18,3
14,19,7
15,0,6
15,1,1
15,2,0
15,3,1
15,4,0
15,5,1
15,6,0
15,7,0
15,8,1
15,9,2
15,10,2
15,11,0
15,12,1
15,13,4
15,14,0
15,15,0
15,16,6
15,17,0
15,18,6
15,19,19
16,0,3
16,1,0
16,2,1
16,3,0
16,4,1
16,5,0
16,6,1
16,7,0
16,8,0
16,9,4
16,10,1
16,11,0
16,12,1
16,13,3
16,14,11
16,15,7
16,16,0
16,17,4
16,18,3
16,19,10
17,0,2
17,1,2
17,2,0
17,3,3
17,4,0
17,5,0
17,6,1
17,7,2
17,8,1
17,9,2
17,10,0
17,11,3
17,12,1
17,13,1
17,14,3
17,15,9
17,16,10
17,17,0
17,18,4
17,19,6
18,0,4
18,1,2
18,2,0
18,3,1
18,4,2
18,5,0
18,6,1
18,7,2
18,8,2
18,9,6
18,10,0
18,11,1
18,12,3
18,13,2
18,14,3
18,15,5
18,16,7
18,17,1
18,18,0
18,19,8
19,0,9
19,1,1
19,2,1
19,3,1
19,4,0
19,5,3
19,6,0
19,7,2
19,8,0
19,9,6
19,10,0
19,11,0
19,12,1
19,13,1
19,14,2
19,15,13
19,16,5
19,17,0
19,18,5
19,19,0
