0,0,0
0,1,3
0,2,3
0,3,3
0,4,1
0,5,3
0,6,2
0,7,1
0,8,2
0,9,8
0,10,1
0,11,3
0,12,2
0,13,1
0,14,1
0,15,4
0,16,2
0,17,1
0,18,3
0,19,6
1,0,1
1,1,0
1,2,2
1,3,3
1,4,2
1,5,1
1,6,2
1,7,2
1,8,2
1,9,3
1,10,5
1,11,2
1,12,3
1,13,5
1,14,3
1,15,0
1,16,1
1,17,4
1,18,4
1,19,5
2,0,1
2,1,1
2,2,0
2,3,2
2,4,4
2,5,4
2,6,3
2,7,3
2,8,5
2,9,1
2,10,1
2,11,2
2,12,2
2,13,3
2,14,4
2,15,5
2,16,3
2,17,3
2,18,3
2,19,0
3,0,3
3,1,2
3,2,5
3,3,0
3,4,5
3,5,2
3,6,4
3,7,5
3,8,2
3,9,1
3,10,1
3,11,1
3,12,3
3,13,1
3,14,4
3,15,4
3,16,2
3,17,2
3,18,2
3,19,1
4,0,2
4,1,0
4,2,2
4,3,2
4,4,0
4,5,6
4,6,0
4,7,3
4,8,0
4,9,3
4,10,1
4,11,2
4,12,5
4,13,3
4,14,4
4,15,3
4,16,5
4,17,5
4,18,3
4,19,1
5,0,4
5,1,2
5,2,3
5,3,3
5,4,7
5,5,0
5,6,5
5,7,1
5,8,3
5,9,4
5,10,1
5,11,1
5,12,3
5,13,2
5,14,2
5,15,1
5,16,1
5,17,1
5,18,1
5,19,5
6,0,4
6,1,3
6,2,5
6,3,6
6,4,3
6,5,2
6,6,0
6,7,0
6,8,6
6,9,0
6,10,1
6,11,4
6,12,6
6,13,1
6,14,3
6,15,2
6,16,0
6,17,1
6,18,2
6,19,1
7,0,2
7,1,4
7,2,3
7,3,4
7,4,5
7,5,1
7,6,6
7,7,0
7,8,2
7,9,3
7,10,1
7,11,0
7,12,3
7,13,1
7,14,1
7,15,4
7,16,3
7,17,2
7,18,4
7,19,1
8,0,0
8,1,4
8,2,5
8,3,3
8,4,1
8,5,2
8,6,2
8,7,3
8,8,0
8,9,3
8,10,2
8,11,2
8,12,1
8,13,7
8,14,2
8,15,1
8,16,3
8,17,1
8,18,1
8,19,7
9,0,4
9,1,2
9,2,4
9,3,0
9,4,2
9,5,2
9,6,1
9,7,2
9,8,3
9,9,0
9,10,1
9,11,4
9,12,6
9,13,6
9,14,2
9,15,2
9,16,2
9,17,1
9,18,3
9,19,3
10,0,3
10,1,4
10,2,3
10,3,4
10,4,8
10,5,0
10,6,2
10,7,2
10,8,3
10,9,1
10,10,0
10,11,3
10,12,2
10,13,2
10,14,2
10,15,3
10,16,2
10,17,2
10,18,1
10,19,3
11,0,1
11,1,4
11,2,2
11,3,1
11,4,2
11,5,3
11,6,3
11,7,0
11,8,2
11,9,4
11,10,3
11,11,0
11,12,3
11,13,2
11,14,1
11,15,4
11,16,2
11,17,3
11,18,3
11,19,7
12,0,2
12,1,6
12,2,3
12,3,2
12,4,1
12,5,3
12,6,8
12,7,2
12,8,1
12,9,3
12,10,3
12,11,1
12,12,0
12,13,0
12,14,0
12,15,2
12,16,5
12,17,3
12,18,4
12,19,1
13,0,2
13,1,3
13,2,0
13,3,2
13,4,3
13,5,1
13,6,1
13,7,3
13,8,7
13,9,2
13,10,2
13,11,2
13,12,2
13,13,0
13,14,2
13,15,4
13,16,6
13,17,3
13,18,5
13,19,0
14,0,1
14,1,6
14,2,2
14,3,3
14,4,2
14,5,2
14,6,3
14,7,0
14,8,1
14,9,2
14,10,3
14,11,1
14,12,2
14,13,4
14,14,0
14,15,2
14,16,2
14,17,4
14,18,6
14,19,4
15,0,4
15,1,0
15,2,1
15,3,1
15,4,1
15,5,0
15,6,3
15,7,5
15,8,1
15,9,3
15,10,6
15,11,2
15,12,2
15,13,4
15,14,1
15,15,0
15,16,4
15,17,3
15,18,4
15,19,5
16,0,2
16,1,2
16,2,2
16,3,4
16,4,4
16,5,2
16,6,0
16,7,1
16,8,1
16,9,2
16,10,3
16,11,2
16,12,2
16,13,8
16,14,2
16,15,2
16,16,0
16,17,4
16,18,2
16,19,5
17,0,1
17,1,6
17,2,2
17,3,2
17,4,5
17,5,2
17,6,1
17,7,7
17,8,1
17,9,2
17,10,0
17,11,2
17,12,3
17,13,3
17,14,3
17,15,2
17,16,6
17,17,0
17,18,1
17,19,1
18,0,3
18,1,2
18,2,3
18,3,0
18,4,3
18,5,1
18,6,1
18,7,4
18,8,1
18,9,3
18,10,0
18,11,4
18,12,2
18,13,3
18,14,6
18,15,5
18,16,3
18,17,4
18,18,0
18,19,2
19,0,6
19,1,5
19,2,1
19,3,1
19,4,1
19,5,3
19,6,0
19,7,2
19,8,1
19,9,3
19,10,3
19,11,5
19,12,3
19,13,2
19,14,2
19,15,5
19,16,4
19,17,0
19,18,3
19,19,0
